Generation,xOC,xOB,xMM,W_average
84,0.013788661872787237,0.9862113381271908,2.192705867704997e-14,0.11158396816994016
85,0.013572915927258108,0.9864270840727227,1.9085897903409912e-14,0.11005559622640458
86,0.013363429701230181,0.9866365702987531,1.6646685292063457e-14,0.10856545238068624
87,0.013159945940219972,0.9868400540597654,1.4547961440852133e-14,0.10711221499676166
88,0.012962220812601712,0.9870377791873854,1.2738340366935971e-14,0.10569461827858843
89,0.01277002307237283,0.9872299769276159,1.1174751640144768e-14,0.10431144962391914
90,0.012583133281974013,0.9874168667180161,9.821007260209548e-15,0.10296154710562117
91,0.012401343090345228,0.9875986569096461,8.646630074796248e-15,0.10164379707555578
92,0.012224454561822345,0.98777554543817,7.625893440566117e-15,0.10035713188599693
93,0.01205227955186232,0.987947720448131,6.737031980187207e-15,0.09910052772356977
94,0.011884639125932182,0.9881153608740618,5.961591296997819e-15,0.09787300255072305
95,0.011721363018212005,0.9882786369817826,5.283890846951317e-15,0.09667361414982863
96,0.011562289127047811,0.9884377108729474,4.690579197947865e-15,0.09550145826510639
97,0.011407263044349678,0.9885927369556461,4.1702649109161175e-15,0.09435566683769908
98,0.01125613761636606,0.9887438623836302,3.713209473381461e-15,0.09323540632936583
99,0.011108772533479503,0.9888912274665171,3.311071274773208e-15,0.09213987613041759
