Generations no drug,Generations drug,MM fraction
7,14,0.293811718410965
7,15,0.2949319601174584
7,16,0.29636108192190547
7,17,0.29803432923018686
7,18,0.29989813700967155
7,19,0.30190829629170535
7,20,0.30402840070055076
7,21,0.3062285476771479
8,2,0.3622687949793701
8,3,0.34675949312614585
8,4,0.3340968917055381
8,5,0.3238474450577908
8,6,0.3156419392600118
8,7,0.30916853042327447
8,8,0.30416212913907126
8,9,0.3003964068854437
8,10,0.29767773431155625
8,11,0.29584037506224187
8,12,0.29474253423108016
8,13,0.29426303514699303
8,14,0.29429848046524915
8,15,0.29476080767445273
8,16,0.2955751699770688
8,17,0.29667808867206547
8,18,0.2980158480342995
8,19,0.2995430972719278
8,20,0.30122163230900545
8,21,0.3030193423977505
9,2,0.36623600384326094
9,3,0.3516924098599709
9,4,0.3395409929874024
9,5,0.32946005600234224
9,6,0.3211684094910669
9,7,0.3144235038384625
9,8,0.3090147551428877
9,9,0.3047584961918785
9,10,0.3014942118850243
9,11,0.29908158110465316
9,12,0.2973980293009035
9,13,0.29633664413675037
9,14,0.29580435450709647
9,15,0.2957203211282849
9,16,0.2960144995509909
9,17,0.29662635262269854
9,18,0.2975036939536189
9,19,0.2986016504703471
9,20,0.2998817303419424
9,21,0.30131099703312814
10,2,0.36953316326743507
10,3,0.35587606429634105
10,4,0.3442560778156244
10,5,0.33442941081770544
10,6,0.32617813567756826
10,7,0.31931103956496876
10,8,0.31365919688707394
10,9,0.309072613512106
10,10,0.30541780575566013
10,11,0.3025759516737627
10,12,0.3004413845303309
10,13,0.2989203024249166
10,14,0.29792962460494316
10,15,0.2973959579922832
10,16,0.2972546513562723
10,17,0.2974489180224196
10,18,0.29792902714154795
10,19,0.29865155112560027
10,20,0.299578672239054
10,21,0.30067754453343853
11,2,0.3723145885507042
11,3,0.3594629786382328
11,4,0.3483666175623366
11,5,0.33883741441381005
11,6,0.33070385644757017
11,7,0.3238133388472801
11,8,0.3180290695350341
11,9,0.3132277156904906
11,10,0.3092977807233149
11,11,0.30613843322867074
11,12,0.303658582779089
11,13,0.301776101049863
11,14,0.30041713036415807
11,15,0.2995154473986621
11,16,0.2990118588897531
11,17,0.2988536318334565
11,18,0.2989939433854857
11,19,0.29939135258068195
11,20,0.30000929682973293
11,21,0.3008156139725654
12,2,0.37469123218101574
12,3,0.3625687898823427
12,4,0.35197451392483614
12,5,0.3427610678359523
12,6,0.33479164261204986
12,7,0.3279430947356013
12,8,0.32210368119320776
12,9,0.3171713039354989
12,10,0.3130523800359569
12,11,0.3096610753471789
12,12,0.3069187480151066
12,13,0.30475349858567535
12,14,0.3030997759451909
12,15,0.30189801022956064
12,16,0.30109425819503055
12,17,0.30063984821117457
12,18,0.3004910291068512
12,19,0.30060861256317206
12,20,0.30095762165118256
12,21,0.3015069408213044
13,2,0.3767446891428694
13,3,0.36528205826197147
13,4,0.3551621816539245
13,5,0.3462681483649957
13,6,0.3384895418316833
13,7,0.33172601724753015
13,8,0.32588556089518034
13,9,0.3208831201820312
13,10,0.3166397605611017
13,11,0.3130821558109788
13,12,0.3101422580024868
13,13,0.30775705489608324
13,14,0.3058683744121591
13,15,0.30442270240703057
13,16,0.3033709972937397
13,17,0.30266849721141253
13,18,0.30227451131854005
13,19,0.30215219727306447
13,20,0.30226832717629076
13,21,0.30259304238484797
14,2,0.37853619278126893
14,3,0.3676714161958436
14,4,0.35799616503325266
14,5,0.34941665200848787
14,6,0.34184284431190876
14,7,0.3351922666837533
14,8,0.32938861120092483
14,9,0.32436060942630585
14,10,0.3200413715326534
14,11,0.3163680315863418
14,12,0.31328155117412115
14,13,0.3107266136488504
14,14,0.30865155487147133
14,15,0.3070083058620222
14,16,0.30575232586838474
14,17,0.30484252625240005
14,18,0.304241167349728
14,19,0.3039137397708182
14,20,0.30382882009308354
14,21,0.30395791201779787
15,2,0.3801125374987117
15,3,0.36979069739810166
15,4,0.3605303683512681
15,5,0.3522556103316211
15,6,0.34489235600957574
15,7,0.3383723037005048
15,8,0.3326317712254497
15,9,0.32761072748197684
15,10,0.3232522447715406
15,11,0.31950223641432923
15,12,0.31630933914311526
15,13,0.31362489493115137
15,14,0.3114029572832094
15,15,0.3096003215668742
15,16,0.3081765383323452
15,17,0.3070939182803478
15,18,0.3063175128636075
15,19,0.3058150661747366
15,20,0.30555694813867174
15,21,0.30551606010669635
16,2,0.3815100640789585
16,3,0.371682633593456
16,4,0.36280869961197865
16,5,0.3548263022507659
16,6,0.34767403333538444
16,7,0.3412949585283547
16,8,0.33563563854364525
16,9,0.33064527518245385
16,10,0.32627523255916907
16,11,0.3224788202956103
16,12,0.31921123624742964
16,13,0.3164295831183725
16,14,0.3140929367299368
16,15,0.3121624206193509
16,16,0.3106012807629104
16,17,0.30937494799404297
16,18,0.3084510741685248
16,19,0.30779954661293935
16,20,0.30739247333796643
16,21,0.30720414492955855
17,2,0.38275740746445697
17,3,0.37338151012211473
17,4,0.3648671597136
17,5,0.35716347748523114
17,6,0.35021921136711737
17,7,0.3439866335498752
17,8,0.33842069126046626
17,9,0.3334782270499868
17,10,0.32911754300260826
17,11,0.3252982200104058
17,12,0.32198107469355647
17,13,0.3191282096478206
17,14,0.31670310804224094
17,15,0.31467074031708364
17,16,0.31299768067135303
17,17,0.3116522039771552
17,18,0.31060436890307874
17,19,0.30982607382223154
17,20,0.3092910877024464
17,21,0.308975050804643
18,2,0.38387742540233705
18,3,0.37491513161778534
18,4,0.36673547247378446
18,5,0.3592964543232636
18,6,0.35255505646925317
18,7,0.34647107979495195
18,8,0.34100638999363275
18,9,0.3361241974881739
18,10,0.33178865304053506
18,11,0.32796466818423275
18,12,0.3246178981915934
18,13,0.3217147918983763
18,14,0.31922270501925365
18,15,0.31711002924884807
18,16,0.31534632724618666
18,17,0.31390246036586716
18,18,0.31275070074874844
18,19,0.3118648218321279
18,20,0.3112201588313594
18,21,0.3107936491806301
19,2,0.38488857964563766
19,3,0.37630626005769835
19,4,0.368438350487914
19,5,0.3612500532708305
19,6,0.3547050843289599
19,7,0.3487694501795892
19,8,0.34341076971544854
19,9,0.3385975992591277
19,10,0.33429903913514836
19,11,0.33048456540674953
19,12,0.3271240073579937
19,13,0.3241876062148319
19,14,0.3216461288747295
19,15,0.3194710079196013
19,16,0.3176344902773921
19,17,0.3161097836469578
19,18,0.3148711907411618
19,19,0.3138942205165906
19,20,0.31315568033816865
19,21,0.31263373642267445
20,2,0.38580593855208617
20,3,0.3775736966631905
20,4,0.36999648084957215
20,5,0.3630453751526306
20,6,0.356689655449018
20,7,0.35090048483953756
20,8,0.3456503025428524
20,9,0.3409121757743288
20,10,0.3366594238424993
20,11,0.332865441922057
20,12,0.3295036823099221
20,13,0.32654770121880095
20,14,0.3239712760802447
20,15,0.32174854757103777
20,16,0.3198541736102222
20,17,0.3182634904712474
20,18,0.3169526559916588
20,19,0.3158987854064725
20,20,0.31508005613309614
20,21,0.3144757968686739
21,2,0.3866419202258249
21,3,0.3787330988475177
21,4,0.371427293526933
21,5,0.36470043624617926
21,6,0.3585264263725068
21,7,0.3528807474554138
21,8,0.3477398982466344
21,9,0.3430807811991902
21,10,0.33888032419645736
21,11,0.33511531184169097
21,12,0.33176234460278425
21,13,0.3287978905048166
21,14,0.3261983901572508
21,15,0.32394039858196055
21,16,0.32200074373746523
21,17,0.3203566878416571
21,18,0.3189860878506894
21,19,0.31786753521392813
21,20,0.3169804859383046
21,21,0.3163053552548336
