Generations no drug,Generations drug,MM fraction
11,17,0.3221351827643044
11,18,0.3260986263604416
11,19,0.3299763335989471
11,20,0.33375857070628323
11,21,0.3374394635359884
12,2,0.3378497846647742
12,3,0.31865835532786935
12,4,0.3058346342599243
12,5,0.29774929774256004
12,6,0.2931852981392285
12,7,0.29121239173032987
12,8,0.29111942699740545
12,9,0.292368040973401
12,10,0.2945562203028574
12,11,0.2973879273281635
12,12,0.3006478247860285
12,13,0.3041808174113646
12,14,0.3078760327512996
12,15,0.31165465459322733
12,16,0.315460900826211
12,17,0.3192554637854662
12,18,0.3230107928531634
12,19,0.32670773917096124
12,20,0.3303331740479536
12,21,0.3338783006154206
13,2,0.34156259364931946
13,3,0.32267804653702115
13,4,0.3096587024529739
13,5,0.30110076013121784
13,6,0.29593101561633
13,7,0.2933092643155768
13,8,0.29257770582418047
13,9,0.29322675574213514
13,10,0.2948674850039573
13,11,0.2972075568256389
13,12,0.30003018310374135
13,13,0.3031763182637376
13,14,0.30653019126714837
13,15,0.3100079748947767
13,16,0.31354917580951097
13,17,0.317110233483101
13,18,0.3206598466944658
13,19,0.32417559008105146
13,20,0.3276414853242994
13,21,0.33104625889975414
14,2,0.34490370608139964
14,3,0.32638748356342123
14,4,0.3132880651968988
14,5,0.3043888988643742
14,6,0.29874046248195635
14,7,0.2955831071428701
14,8,0.2943091376913034
14,9,0.29443787026100343
14,10,0.29559514436293266
14,11,0.29749452462957626
14,12,0.2999199544946708
14,13,0.3027103765048475
14,14,0.3057467517624136
14,15,0.30894158087589946
14,16,0.3122307409008054
14,17,0.3155672996731135
14,18,0.31891691565557956
14,19,0.32225446852619244
14,20,0.32556160761440744
14,21,0.3288249767793519
15,2,0.3479232477756965
15,3,0.32981241575654224
15,4,0.3167183372896045
15,5,0.30758089928636806
15,6,0.30155707136845
15,7,0.2979589361500869
15,8,0.2962252185157559
15,9,0.29590341702268824
15,10,0.2966349412878332
15,11,0.29814069102492585
15,12,0.30020691217877016
15,13,0.3026720065216129
15,14,0.30541494951211184
15,15,0.3083456459486283
15,16,0.3113972358595085
15,17,0.31452014526222943
15,18,0.3176775957079004
15,19,0.3208422691911474
15,20,0.32399385549819915
15,21,0.3271172594755025
16,2,0.35066347837611556
16,3,0.33297843228548024
16,4,0.31995284440987815
16,5,0.31065811168980195
16,6,0.3043431131464804
16,7,0.3003836615388718
16,8,0.29826112053211834
16,9,0.29754995809662144
16,10,0.2979073621484868
16,11,0.29906244676294524
16,12,0.3008048694232363
16,13,0.3029735984239964
16,14,0.3054466252496054
16,15,0.3081321243246154
16,16,0.3109612266726831
16,17,0.3138823255901307
16,18,0.31685671232459117
16,19,0.31985529436610066
16,20,0.3228561567261692
16,21,0.3258427639004554
17,2,0.3531600379994556
17,3,0.33590973056773177
17,4,0.3229991961703347
17,5,0.3136110552485432
17,6,0.3070737455709228
17,7,0.3028196638054548
17,8,0.30036912796245524
17,9,0.29932209622564726
17,10,0.2993513470889351
17,11,0.3001946908658426
17,12,0.30164595837054636
17,13,0.3035455082369175
17,14,0.3057711274177574
17,15,0.3082299515450737
17,16,0.31085169763795295
17,17,0.3135832302921544
17,18,0.31638433617934053
17,19,0.31922450684029385
17,20,0.3220805260337501
17,21,0.32493467654260283
18,2,0.3554430563957917
18,3,0.3386285886962834
18,4,0.32586721998962054
18,5,0.31643618476527036
18,6,0.3097330151768469
18,7,0.30524036506154145
18,8,0.3025140236332879
18,9,0.3011778391653222
18,10,0.3009197379104525
18,11,0.30148642426620875
18,12,0.30267640353985936
18,13,0.3043320290873735
18,14,0.3063314853060084
18,15,0.3085814205405264
18,16,0.3110106218131372
18,17,0.31356484281935687
18,18,0.31620272150162104
18,19,0.3188926371023445
18,20,0.32161033163104646
18,21,0.32433712778908247
19,2,0.35753809564563
19,3,0.341155209214807
19,4,0.32856771275155106
19,5,0.31913377268017795
19,6,0.3123111335084197
19,7,0.3076271338564537
19,8,0.3046698022519561
19,9,0.3030852483235392
19,10,0.3025759449171621
19,11,0.3028974881860119
19,12,0.30385336441290656
19,13,0.30528835610676647
19,14,0.3070815063150476
19,15,0.3091394137855404
19,16,0.3113903291060161
19,17,0.3137792400232171
19,18,0.3162639331843321
19,19,0.3188119325284788
19,20,0.32139815879817013
19,21,0.3240031656743546
20,2,0.35946693241466815
20,3,0.3435077544166617
20,4,0.3311116932982818
20,5,0.3217065091109053
20,6,0.31480260068227034
20,7,0.30996709623500346
20,8,0.30681730044055966
20,9,0.3050199854530785
20,10,0.30429147731960093
20,11,0.30439612326489296
20,12,0.30514255184893885
20,13,0.3063782779980344
20,14,0.30798355266800664
20,15,0.3098652709087072
20,16,0.3119514665634585
20,17,0.31418664491900855
20,18,0.31652799074813565
20,19,0.3189423886718888
20,20,0.3214041264473194
20,21,0.3238931516438257
21,2,0.3612481997704145
21,3,0.34570247296422457
21,4,0.3335099622508823
21,5,0.3241585695782692
21,6,0.3172048987048248
21,7,0.3122515707135542
21,8,0.30894247085074916
21,9,0.30696349941579243
21,10,0.30604409695170165
21,11,0.30595712599838465
21,12,0.3065164122764381
21,13,0.3075724048356587
21,14,0.3090068235792311
21,15,0.3107271315417886
21,16,0.31266140367420603
21,17,0.31475389723620123
21,18,0.31696140270159406
21,19,0.3192503478114756
21,20,0.32159454718225056
21,21,0.3239734813181265
