Strength WMMd IH,Strength MMd GF IH,MM number
0.12,0.3,22.59969980596395
0.12,0.32,22.516597261835038
0.12,0.34,22.411563588754017
0.12,0.36,22.35565459310196
0.12,0.38,22.275013896752544
0.12,0.4,22.239489995894452
0.14,0.0,27.40883188965491
0.14,0.02,26.67688828413236
0.14,0.04,26.081714133010607
0.14,0.06,25.513817004149445
0.14,0.08,25.06071585152968
0.14,0.1,24.62212405342779
0.14,0.12,24.281227337751382
0.14,0.14,23.9447078220501
0.14,0.16,23.692429068203268
0.14,0.18,23.43642106556147
0.14,0.2,23.2539603097634
0.14,0.22,23.06124670557702
0.14,0.24,22.933502960361338
0.14,0.26,22.790241814134067
0.14,0.28,22.705013481924496
0.14,0.3,22.600020440844943
0.14,0.32,22.54741087346525
0.14,0.34,22.47162496183077
0.14,0.36,22.443596131086068
0.14,0.38,22.389674154007174
0.14,0.4,22.37970385463744
0.16,0.0,26.7781065400208
0.16,0.02,26.116349239411573
0.16,0.04,25.584932023491064
0.16,0.06,25.077516319382987
0.16,0.08,24.679855412552
0.16,0.1,24.294050467849146
0.16,0.12,24.001955416036395
0.16,0.14,23.712045136227612
0.16,0.16,23.50319899764053
0.16,0.18,23.28877165997811
0.16,0.2,23.145337374831197
0.16,0.22,22.990050172902592
0.16,0.24,22.897658731976275
0.16,0.26,22.788333811618354
0.16,0.28,22.735339487231478
0.16,0.3,22.661298741489112
0.16,0.32,22.638228404303
0.16,0.34,22.5907967862603
0.16,0.36,22.589934129462485
0.16,0.38,22.56206382872316
0.16,0.4,22.577133818934733
0.18,0.0,26.188422153387307
0.18,0.02,25.64217124113265
0.18,0.04,25.170329226277957
0.18,0.06,24.719489693032806
0.18,0.08,24.330079032242196
0.18,0.1,24.037752434499524
0.18,0.12,23.79176509694335
0.18,0.14,23.54594302365109
0.18,0.16,23.33817288126494
0.18,0.18,23.20351674004549
0.18,0.2,23.09740234578532
0.18,0.22,22.977947668797484
0.18,0.24,22.91957208640052
0.18,0.26,22.842938942149964
0.18,0.28,22.821152410958078
0.18,0.3,22.77711203345899
0.18,0.32,22.746340551927666
0.18,0.34,22.76302987735871
0.18,0.36,22.788784459397732
0.18,0.38,22.786465041585323
0.18,0.4,22.7909078720037
0.2,0.0,25.7308668335991
0.2,0.02,25.244484541848983
0.2,0.04,24.82855608771647
0.2,0.06,24.43088028734583
0.2,0.08,24.091272111769072
0.2,0.1,23.845206837388012
0.2,0.12,23.642986324612327
0.2,0.14,23.43907074416184
0.2,0.16,23.27103656101434
0.2,0.18,23.173907834880488
0.2,0.2,23.10365645928819
0.2,0.22,23.01868388336753
0.2,0.24,22.993201820628784
0.2,0.26,22.948225962127385
0.2,0.28,22.956804918957936
0.2,0.3,22.94199590375762
0.2,0.32,22.939344200907303
0.2,0.34,22.98318318153685
0.2,0.36,23.035148757425034
0.2,0.38,23.05802374778914
0.2,0.4,23.086760740326817
0.22,0.0,25.344947025640188
0.22,0.02,24.914840271061063
0.22,0.04,24.551608447591477
0.22,0.06,24.204104244656204
0.22,0.08,23.911630886305918
0.22,0.1,23.70954205153946
0.22,0.12,23.54905048535352
0.22,0.14,23.38515069818959
0.22,0.16,23.25517823341327
0.22,0.18,23.194165028909058
0.22,0.2,23.158534814206337
0.22,0.22,23.10690340887934
0.22,0.24,23.113376128258004
0.22,0.26,23.09920369720053
0.22,0.28,23.137465734841793
0.22,0.3,23.151277511315875
0.22,0.32,23.176243895790353
0.22,0.34,23.24686445765569
0.22,0.36,23.32475960199205
0.22,0.38,23.37259885802027
0.22,0.4,23.42547768547112
0.24,0.0,25.022971232199687
0.24,0.02,24.645968844800446
0.24,0.04,24.28837048140923
0.24,0.06,24.032634647781784
0.24,0.08,23.78495486940181
0.24,0.1,23.624843435328636
0.24,0.12,23.463672096012168
0.24,0.14,23.3787778173673
0.24,0.16,23.28542183062949
0.24,0.18,23.259313189135398
0.24,0.2,23.218684776425377
0.24,0.22,23.23799711376607
0.24,0.24,23.23780524528961
0.24,0.26,23.291579267967734
0.24,0.28,23.3217424212648
0.24,0.3,23.400940775145447
0.24,0.32,23.45315360732585
0.24,0.34,23.55030334700494
0.24,0.36,23.617715697812827
0.24,0.38,23.72664164986948
0.24,0.4,23.803616764540028
0.26,0.0,24.75829031049708
0.26,0.02,24.431584317563644
0.26,0.04,24.121908254931345
0.26,0.06,23.91082569442336
0.26,0.08,23.70588234358995
0.26,0.1,23.585994754545254
0.26,0.12,23.46346615808791
0.26,0.14,23.4152764896128
0.26,0.16,23.357290260425543
0.26,0.18,23.365049255055638
0.26,0.2,23.357130170370034
0.26,0.22,23.40797948257723
0.26,0.24,23.438290967143907
0.26,0.26,23.521642981833665
0.26,0.28,23.580434381808736
0.26,0.3,23.68751829945291
0.26,0.32,23.76672028398766
0.26,0.34,23.890249215989265
0.26,0.36,23.983174945888976
0.26,0.38,24.117098344305766
0.26,0.4,24.218219632780553
0.28,0.0,24.545129337142697
0.28,0.02,24.26622708812996
0.28,0.04,24.002170836529885
0.28,0.06,23.833773324087744
0.28,0.08,23.669753453230395
0.28,0.1,23.58854968125179
0.28,0.12,23.503253418735966
0.28,0.14,23.49058394295397
0.28,0.16,23.46689285926717
0.28,0.18,23.507633604706136
0.28,0.2,23.531633748089078
0.28,0.22,23.613389121830142
0.28,0.24,23.67365688107364
0.28,0.26,23.786174839957383
0.28,0.28,23.873257000246852
0.28,0.3,24.008003754544426
0.28,0.32,24.114038874646262
0.28,0.34,24.263888016037384
0.28,0.36,24.38232804780039
0.28,0.38,24.54133115038104
0.28,0.4,24.666734590132826
0.3,0.0,24.378451787292605
0.3,0.02,24.145134002009367
0.3,0.04,23.92465314142394
0.3,0.06,23.79719811904285
0.3,0.08,23.672501963450824
0.3,0.1,23.628628341152055
0.3,0.12,23.5793323219753
0.3,0.14,23.601154385587854
0.3,0.16,23.610834328702246
0.3,0.18,23.683803958237014
0.3,0.2,23.73906215249241
0.3,0.22,23.851207021976663
0.3,0.24,23.940996368969024
0.3,0.26,24.08236853260111
0.3,0.28,24.19750375972287
0.3,0.3,24.359780125003454
0.3,0.32,24.492582573942766
0.3,0.34,24.668774487733202
0.3,0.36,24.812812974118366
0.3,0.38,24.99705366121834
0.3,0.4,25.146953397637297
0.32,0.0,24.25384635918416
0.32,0.02,24.064133697104996
0.32,0.04,23.885411160050246
0.32,0.06,23.797350727258042
0.32,0.08,23.710565429706786
0.32,0.1,23.702831413363185
0.32,0.12,23.688458906915933
0.32,0.14,23.74388088980437
0.32,0.16,23.786140155030385
0.32,0.18,23.89070222136214
0.32,0.2,23.97667090172757
0.32,0.22,24.11878951196894
0.32,0.24,24.237765279238236
0.32,0.26,24.40776877633752
0.32,0.28,24.55080812579253
0.32,0.3,24.740560812940913
0.32,0.32,24.900145687558904
0.32,0.34,25.102776448192508
0.32,0.36,25.272572672761267
0.32,0.38,25.48227811363063
0.32,0.4,25.656959935473854
0.34,0.0,24.167435853912167
0.34,0.02,24.019559204895096
0.34,0.04,23.880975032970802
0.34,0.06,23.830934262400376
0.34,0.08,23.78081090891611
0.34,0.1,23.808168527560664
0.34,0.12,23.827780353470438
0.34,0.14,23.91603110933938
0.34,0.16,23.99019424267008
0.34,0.18,24.125815135789658
0.34,0.2,24.242047182827193
0.34,0.22,24.41381314544789
0.34,0.24,24.56172845010647
0.34,0.26,24.760219622595113
0.34,0.28,24.931093451699056
0.34,0.3,25.148340981238942
0.34,0.32,25.334796182914364
0.34,0.34,25.56402852322219
0.34,0.36,25.7598108587083
0.34,0.38,25.9952713989842
0.34,0.4,26.195086729999584
0.36,0.0,24.115799805012472
0.36,0.02,24.00817435544899
0.36,0.04,23.908282985071402
0.36,0.06,23.89503906156182
0.36,0.08,23.88047249546034
0.36,0.1,23.942000523114594
0.36,0.12,23.99477837715006
0.36,0.14,24.115193136124056
0.36,0.16,24.22068756671279
0.36,0.18,24.38692482117345
0.36,0.2,24.533062203066088
0.36,0.22,24.734228649344658
0.36,0.24,24.91091533936327
0.36,0.26,25.13782141292213
0.36,0.28,25.33653137649754
0.36,0.3,25.58135712093969
0.36,0.32,25.79483694821245
0.36,0.34,26.050894406337157
0.36,0.36,26.272953599774006
0.36,0.38,26.534517895557784
0.36,0.4,26.75987968076057
0.38,0.0,24.095910029464264
0.38,0.02,23.984871854040783
0.38,0.04,23.964624058588342
0.38,0.06,23.94611213580082
0.38,0.08,24.00710111158341
0.38,0.1,24.101989832897374
0.38,0.12,24.187222450163972
0.38,0.14,24.33923074655501
0.38,0.16,24.47557525017232
0.38,0.18,24.63311155311395
0.38,0.2,24.84783145611213
0.38,0.22,25.03964642842853
0.38,0.24,25.28358298344659
0.38,0.26,25.50064441940583
0.38,0.28,25.765506987499798
0.38,0.3,26.038053370755204
0.38,0.32,26.278772077200863
0.38,0.34,26.561933956995002
0.38,0.36,26.810618900481654
0.38,0.38,27.06137192651257
0.38,0.4,27.350068260471197
0.4,0.0,24.1050769490124
0.4,0.02,24.03182608418681
0.4,0.04,24.04759017436589
0.4,0.06,24.06393829500591
0.4,0.08,24.158520377678798
0.4,0.1,24.286059337701154
0.4,0.12,24.403130520264266
0.4,0.14,24.58624582634235
0.4,0.16,24.75304046401119
0.4,0.18,24.94046178316107
0.4,0.2,25.184681316743983
0.4,0.22,25.405491111054445
0.4,0.24,25.67818497828055
0.4,0.26,25.923557045472364
0.4,0.28,26.216589968693395
0.4,0.3,26.5170527372015
0.4,0.32,26.78527985163599
0.4,0.34,27.095876912571107
0.4,0.36,27.371590277591157
0.4,0.38,27.649130561029487
0.4,0.4,27.964540353280555
