Generations no drug,Generations drug,MM number
8,19,26.370947243644114
8,20,26.336445019262502
8,21,26.304255871980345
9,2,37.60594205664619
9,3,33.750406302983734
9,4,31.530519079724407
9,5,30.16374205292367
9,6,29.276397780120814
9,7,28.674749363313996
9,8,28.251689968253928
9,9,27.944731787946033
9,10,27.71571745608052
9,11,27.540427135343066
9,12,27.402974426025203
9,13,27.29264509151794
9,14,27.202041340700564
9,15,27.125953564862915
9,16,27.060652709253194
9,17,27.00343362969965
9,18,26.95231313200593
9,19,26.905825502340885
9,20,26.862881233965055
9,21,26.822667619888026
10,2,38.81127401203172
10,3,34.88669739875812
10,4,32.56814726625051
10,5,31.112402697433637
10,6,30.15255234935845
10,7,29.493482007482704
10,8,29.025134560673994
10,9,28.68223865185489
10,10,28.42438641134666
10,11,28.225627745738517
10,12,28.06876824594231
10,13,27.942108522836126
10,14,27.83750755606579
10,15,27.749193078465765
10,16,27.67300841500372
10,17,27.605922657143456
10,18,27.545704008299275
10,19,27.49069713022666
10,20,27.439668246761585
10,21,27.39169533906956
11,2,39.91315846448677
11,3,35.95945698068431
11,4,33.57191945918164
11,5,32.04771321553009
11,6,31.029526230982235
11,7,30.323027972710836
11,8,29.81662946202174
11,9,29.443179816115467
11,10,29.160598025290966
11,11,28.941578370423215
11,12,28.767866127881902
11,13,28.62694383987311
11,14,28.510042240174734
11,15,28.41090705912813
11,16,28.325011842294323
11,17,28.249042063990803
11,18,28.180548769968382
11,19,28.117710946806923
11,20,28.059169109821884
11,21,28.003906784192118
12,2,40.922146542006985
12,3,36.969827797270455
12,4,34.53782863119557
12,5,32.963010623917796
12,6,31.89933264060632
12,7,31.15477993627854
12,8,30.617320808085232
12,9,30.218654014518215
12,10,29.91550970747903
12,11,29.679550605521676
12,12,29.491681675200283
12,13,29.338719323309075
12,14,29.21137283272955
12,15,29.10298237980997
12,16,29.008707349200883
12,17,28.92499086542515
12,18,28.84919798251622
12,19,28.779365936072015
12,20,28.71402836390775
12,21,28.65208924313954
13,2,41.84800262240348
13,3,37.92025828826511
13,4,35.463911943622634
13,5,33.85382173248391
13,6,32.756085215281885
13,7,31.982059551944662
13,8,31.420092549499163
13,9,31.00131321995171
13,10,30.68166287369922
13,11,30.432048124697072
13,12,30.232725349133148
13,13,30.069979995085415
13,14,29.93409667052017
13,15,29.818080311068943
13,16,29.716828140098837
13,17,29.626579933808106
13,18,29.544544457601567
13,19,29.4686402850362
13,20,29.397312241026565
13,21,29.329399434382804
14,2,42.69953447489419
14,3,38.813873675192426
14,4,36.34957394939309
14,5,34.71726703318877
14,6,33.59550888832793
14,7,32.799728998695144
14,8,32.219265490496745
14,9,31.785134045988304
14,10,31.452813703244814
14,11,31.192686485145142
14,12,30.98452490708552
14,13,30.814201910580188
14,14,30.671663602494842
14,15,30.549643265952106
14,16,30.442823469027964
14,17,30.347276644818997
14,18,30.26008299283845
14,19,30.179063930441732
14,20,30.10259263946171
14,21,30.02945694110893
15,2,43.484578896158176
15,3,39.65409415287562
15,4,37.195124964360105
15,5,35.55162580731765
15,6,34.414563728618454
15,7,33.60387800233139
15,8,33.010342019352095
15,9,32.5652130029279
15,10,32.22377186467552
15,11,31.956068689250667
15,12,31.741532354449962
15,13,31.565725929580314
15,14,31.418332897743284
15,15,31.291871544266076
15,16,31.18085260111074
15,17,31.081213899550235
15,18,30.98993234059051
15,19,30.90475207869214
15,20,30.823990329019377
15,21,30.74639629861008
16,2,44.21005866853287
16,3,40.44440514251005
16,4,38.0014649790012
16,5,36.356018182979355
16,6,35.211156114852514
16,7,34.39157275714934
16,8,33.78979297144917
16,9,33.33758813613035
16,10,32.99025294211962
16,11,32.71766469603166
16,12,32.49902706857137
16,13,32.31968154285796
16,14,32.1691151552933
16,15,32.03968123726863
16,16,31.92575686199738
16,17,31.82317463208259
16,18,31.72883107117366
16,19,31.640411010258983
16,20,31.556189959119447
16,21,31.474889899124523
17,2,44.882068176265406
17,3,41.188221539829634
17,4,38.76986625248604
17,5,37.130171767936254
17,6,35.98391681274497
17,7,35.160655470751756
17,8,34.554881151027026
17,9,34.09908600760406
17,10,33.74874714446127
17,11,33.473699743850794
17,12,33.2530217693873
17,13,33.07190856181138
17,14,32.919708095539555
17,15,32.7886526245058
17,16,32.67301930184835
17,17,32.568561741080835
17,18,32.47211651747494
17,19,32.381325264199354
17,20,32.29443452108513
17,21,32.2101493792071
18,2,45.505966479874004
18,3,41.88881085869472
18,4,39.501823739688184
18,5,37.87424994415233
18,6,36.732030213944775
18,7,35.90958452660198
18,8,35.30351607071816
18,9,34.84719179730536
18,10,34.496404302804144
18,11,34.221053359205605
18,12,34.00017435334886
18,13,33.81888069282324
18,14,33.66643079700371
18,15,33.534974088431
18,16,33.4187175474266
18,17,33.313358939427445
18,18,33.21569307785506
18,19,33.12333266719569
18,20,33.03450676270389
18,21,32.9479124953674
19,2,46.08646740666736
19,3,42.54925289118759
19,4,40.198952374774
19,5,38.588725098527355
19,6,37.455102700923646
19,7,36.637307019196435
19,8,36.0341346086526
19,9,35.57993960261263
19,10,35.23093418431059
19,11,34.957169293713704
19,12,34.73770699776409
19,13,34.55763320268925
19,14,34.406159311426535
19,15,34.27538518945033
19,16,34.1594736159161
19,17,34.05408694112581
19,18,33.9559942063119
19,19,33.862791932283955
19,20,33.77270157038568
19,21,33.684420351790855
20,2,46.62772226081429
20,3,43.172422087606584
20,4,40.862916749414126
20,5,39.27428471342141
20,6,38.153061001645256
20,7,37.34315705943339
20,8,36.74560321475333
20,9,36.2958203511094
20,10,35.95052068173636
20,11,35.679976286051506
20,12,35.46333332841602
20,13,35.285696204871364
20,14,35.13626578949372
20,15,35.00712114478669
20,16,34.89240357001236
20,17,34.78775781530165
20,18,34.68994133645536
20,19,34.59654549034853
20,20,34.50579299641564
20,21,34.4163879915563
21,2,47.13339340560919
21,3,43.76098386330628
21,4,41.495383514953765
21,5,39.931762118264224
21,6,38.82607324213853
21,7,38.0267744391438
21,8,37.43713763688546
21,9,36.99370436619188
21,10,36.65374823801123
21,11,36.387818611727624
21,12,36.1751931996979
21,13,36.001033672635856
21,14,35.854561515652776
21,15,35.72785995689445
21,16,35.61506833470566
21,17,35.51182954886719
21,18,35.414901724589136
21,19,35.321880855207134
21,20,35.230998448667826
21,21,35.14097162337326
