Strength WMMd IH,Strength MMd GF IH,MM number
0.3,0.3,0.38116635218752193
0.3,0.32,0.38367471707024936
0.3,0.34,0.38636587142171447
0.3,0.36,0.38888533153768656
0.3,0.38,0.39155719311884135
0.3,0.4,0.3940290009188021
0.32,0.0,0.36157869762730976
0.32,0.02,0.3608478528248528
0.32,0.04,0.36052529458339533
0.32,0.06,0.3608258175457254
0.32,0.08,0.3614220106250373
0.32,0.1,0.3625475508570781
0.32,0.12,0.363866080917543
0.32,0.14,0.36563055437759084
0.32,0.16,0.3674967066948673
0.32,0.18,0.3697357638589737
0.32,0.2,0.371997116438547
0.32,0.22,0.3745683337676423
0.32,0.24,0.37709432249755503
0.32,0.26,0.3798765315193663
0.32,0.28,0.3825573505849043
0.32,0.3,0.38544939341052054
0.32,0.32,0.3881944732384563
0.32,0.34,0.39111362791755544
0.32,0.36,0.39384989029895967
0.32,0.38,0.396730104033613
0.32,0.4,0.39940010667055603
0.34,0.0,0.3612102907736852
0.34,0.02,0.36088941360396903
0.34,0.04,0.360961926989646
0.34,0.06,0.36164786973365104
0.34,0.08,0.3626138849273401
0.34,0.1,0.36409924806629684
0.34,0.12,0.3657619345290899
0.34,0.14,0.36786052446368844
0.34,0.16,0.37004551637077676
0.34,0.18,0.37259352249501243
0.34,0.2,0.3751492498295269
0.34,0.22,0.3780052062106466
0.34,0.24,0.38080226500899733
0.34,0.26,0.38384620350051424
0.34,0.28,0.38677609999880985
0.34,0.3,0.38990818320452786
0.34,0.32,0.392881718959163
0.34,0.34,0.3960205793901216
0.34,0.36,0.39896603784639223
0.34,0.38,0.402046959501544
0.34,0.4,0.4049082147615707
0.36,0.0,0.3611413760067996
0.36,0.02,0.3612205316442539
0.36,0.04,0.36167805351382065
0.36,0.06,0.36273897515006587
0.36,0.08,0.36406444398097226
0.36,0.1,0.3658989978062278
0.36,0.12,0.36789544655395295
0.36,0.14,0.37031758171154655
0.36,0.16,0.3728112132495656
0.36,0.18,0.3756578535817735
0.36,0.2,0.3784981191490886
0.36,0.22,0.38162890710431047
0.36,0.24,0.3846876822279755
0.36,0.26,0.38798395563450977
0.36,0.28,0.39115414691994355
0.36,0.3,0.3945174616226115
0.36,0.32,0.39771129503539226
0.36,0.34,0.40106168156410626
0.36,0.36,0.40420883026074167
0.36,0.38,0.40748292926004726
0.36,0.4,0.41052859051996177
0.38,0.0,0.36134858676452186
0.38,0.02,0.3616771684616097
0.38,0.04,0.3626500185682479
0.38,0.06,0.3639277881541884
0.38,0.08,0.36574991378697697
0.38,0.1,0.36792302066007854
0.38,0.12,0.37024285642842203
0.38,0.14,0.3729780136878813
0.38,0.16,0.37577014645665785
0.38,0.18,0.3787398803423768
0.38,0.2,0.3820202535477832
0.38,0.22,0.3852471234957985
0.38,0.24,0.38872732543908534
0.38,0.26,0.3920953698312383
0.38,0.28,0.39566848921984205
0.38,0.3,0.3992543605103125
0.38,0.32,0.4026604549725251
0.38,0.34,0.4062143228800142
0.38,0.36,0.40955577440392943
0.38,0.38,0.4128443391619774
0.38,0.4,0.41623898377542723
0.4,0.0,0.36181021600193947
0.4,0.02,0.36251619105710364
0.4,0.04,0.36385593391541343
0.4,0.06,0.3654853264743191
0.4,0.08,0.36764838024316
0.4,0.1,0.37014943832005553
0.4,0.12,0.3727823423368238
0.4,0.14,0.37582008072094986
0.4,0.16,0.378900673522649
0.4,0.18,0.38214712593425754
0.4,0.2,0.38569424416223963
0.4,0.22,0.38917528316111905
0.4,0.24,0.39290005767874253
0.4,0.26,0.39650124922996993
0.4,0.28,0.4002982784235314
0.4,0.3,0.4040981844205458
0.4,0.32,0.40770864219284103
0.4,0.34,0.4114580980236838
0.4,0.36,0.41498659850246833
0.4,0.38,0.41845416398688084
0.4,0.4,0.42201939298200897
