Strength WMMd IH,Strength MMd GF IH,MM number
0.36,0.08,0.3166168222125356
0.36,0.1,0.3184486059980981
0.36,0.12,0.320601200010309
0.36,0.14,0.3231202566511241
0.36,0.16,0.32582914606454816
0.36,0.18,0.32880512663856076
0.36,0.2,0.3318595583053521
0.36,0.22,0.33509812511375325
0.36,0.24,0.33832349504966064
0.36,0.26,0.3416657784036744
0.36,0.28,0.3449221954951997
0.36,0.3,0.3482429357836171
0.36,0.32,0.3514227026841182
0.36,0.34,0.35462741819652766
0.36,0.36,0.357651739693149
0.36,0.38,0.36067321697214166
0.36,0.4,0.3634884058073511
0.38,0.0,0.31424882368349727
0.38,0.02,0.3142523810106874
0.38,0.04,0.31493112662899553
0.38,0.06,0.31614294181569
0.38,0.08,0.317890358640947
0.38,0.1,0.3200674858087755
0.38,0.12,0.3225473285563074
0.38,0.14,0.3253826684803386
0.38,0.16,0.32839004392702564
0.38,0.18,0.33157779292953277
0.38,0.2,0.334978667093203
0.38,0.22,0.338393255039629
0.38,0.24,0.34194633081970705
0.38,0.26,0.34543203397920474
0.38,0.28,0.3489968624871149
0.38,0.3,0.35252615306581914
0.38,0.32,0.35590021734375843
0.38,0.34,0.3592899915221987
0.38,0.36,0.36248624545156
0.38,0.38,0.36557245565834884
0.38,0.4,0.3686373255179531
0.4,0.0,0.31423440607637876
0.4,0.02,0.31462673173832423
0.4,0.04,0.3156838055098661
0.4,0.06,0.3172565119930423
0.4,0.08,0.31935387388742753
0.4,0.1,0.32186650882902285
0.4,0.12,0.3246640879745232
0.4,0.14,0.32780614137867203
0.4,0.16,0.3311028594802778
0.4,0.18,0.3345661383441413
0.4,0.2,0.3382319051074013
0.4,0.22,0.3418951611316463
0.4,0.24,0.34568663647310205
0.4,0.26,0.3493954807392802
0.4,0.28,0.35317359718302804
0.4,0.3,0.3569040980601216
0.4,0.32,0.3604657189276398
0.4,0.34,0.3640338776831315
0.4,0.36,0.3673959890739608
0.4,0.38,0.370637897029251
0.4,0.4,0.3738500337301705
