Generation,nOC,nOB,nMMd,nMMr,total xMM
278.496583143508,29.41146536706269,3.334665379950859,4.155610952356114,37.51910988933511,41.674720841691226
279.49886104783604,29.41149402797292,3.334664184615122,4.155614280250073,37.519149798111584,41.674764078361655
280.50113895216407,29.411521260199688,3.33466304887097,4.155617442226536,37.519187717312874,41.67480515953941
281.50341685649204,29.411547124421084,3.3346619701887854,4.155620445324449,37.519223731380556,41.67484417670501
282.50569476082006,29.411571674991002,3.3346609463030292,4.1556232958470405,37.51925791593995,41.674881211786996
283.5079726651481,29.411595015797968,3.3346599728681294,4.155626005928668,37.51929041618092,41.67491642210959
284.5102505694761,29.41161719321024,3.3346590479510283,4.1556285809492755,37.51932129663898,41.674949877588254
285.51252847380414,29.411638255864155,3.334658169522173,4.155631026563206,37.51935062509,41.674981651653205
286.5148063781321,29.411658254438,3.334657335465002,4.155633348672619,37.51937847223294,41.67501182090555
287.51708428246013,29.4116772541709,3.334656543065576,4.155635554807479,37.51940492857127,41.67504048337875
288.51936218678816,29.41169530759709,3.3346557901345486,4.155637651056297,37.519430067170234,41.67506771822653
289.5216400911162,29.411712456822457,3.3346550749134902,4.155639642322386,37.519453946766376,41.67509358908876
290.5239179954442,29.411728746523313,3.3346543955399923,4.155641533787124,37.519476629522835,41.67511816330996
291.52619589977223,29.41174422342628,3.3346537500642413,4.155643330881855,37.51949818054733,41.67514151142919
292.52847380410026,29.411758931502227,3.3346531366516534,4.155645038716194,37.519518661097294,41.67516369981349
293.5307517084283,29.41177290630897,3.3346525538213956,4.15564666140506,37.519538120581494,41.67518478198655
294.5330296127563,29.41178618392144,3.334652000069873,4.155648203130962,37.51955660918565,41.67520481231661
295.53530751708433,29.411798797933336,3.3346514739971456,4.155649667787333,37.51957417363329,41.67522384142062
296.53758542141236,29.411810785013945,3.334650974071672,4.1556510596453435,37.5195908650842,41.67524192472954
297.5398633257404,29.411822180140263,3.3346504988321644,4.155652382781761,37.51960673235738,41.67525911513914
298.54214123006835,29.411833008087136,3.3346500472478646,4.155653640057765,37.519621809835215,41.67527544989298
299.5444191343964,29.41184329533874,3.334649618214255,4.1556548345483275,37.51963613439436,41.67529096894269
300.5466970387244,29.41185306619317,3.3346492107179784,4.1556559690747585,37.5196497398688,41.675305708943554
301.54897494305243,29.411862350990205,3.3346488234939122,4.1556570471580745,37.51966266849102,41.675319715649096
302.5512528473804,29.411871180426697,3.334648455262098,4.155658072360315,37.51967496298728,41.6753330353476
303.5535307517084,29.411879569785896,3.3346481053850416,4.155659046457162,37.51968664464758,41.67534569110474
304.55580865603645,29.411887539063763,3.334647773028875,4.155659971770013,37.51969774131244,41.675357713082455
305.5580865603645,29.411895106537216,3.3346474574314233,4.155660850420722,37.51970827842917,41.675369128849894
306.5603644646925,29.411902296058,3.334647157596664,4.155661685186298,37.519718289266116,41.67537997445241
307.5626423690205,29.411909133383205,3.3346468724484435,4.155662479068908,37.519727809773926,41.675390288842834
308.56492027334855,29.411915629036884,3.3346466015484006,4.155663233287609,37.51973685458527,41.67540008787288
309.5671981776766,29.41192179863076,3.3346463442447365,4.15566394965953,37.51974544547163,41.675409395131155
310.5694760820046,29.411927656501543,3.334646099938743,4.155664629854281,37.519753602433084,41.67541823228736
311.5717539863326,29.411933220824363,3.334645867874647,4.155665275968268,37.5197613506729,41.67542662664117
312.57403189066065,29.411938512127566,3.334645647200649,4.155665890357874,37.51976871857174,41.67543460892961
313.5763097949887,29.411943538771958,3.33464543756572,4.1556664740086084,37.519775717881785,41.6754421918904
314.57858769931664,29.411948313163354,3.334645238453273,4.155667028355976,37.5197823658402,41.67544939419618
315.58086560364467,29.411952846767694,3.33464504938604,4.155667554725606,37.519788678369856,41.67545623309546
316.5831435079727,29.411957154680945,3.334644869731296,4.155668054889643,37.51979467663584,41.675462731525485
317.5854214123007,29.411961253859406,3.334644698776286,4.155668530851285,37.519800384506475,41.67546891535776
318.58769931662874,29.411965149072966,3.3346445363269184,4.155668983134591,37.519805808400235,41.675474791534825
319.58997722095677,29.41196884976156,3.3346443819893152,4.15566941283676,37.51981096146998,41.67548037430674
320.5922551252848,29.41197236457201,3.334644235402664,4.155669820962985,37.519815855764826,41.67548567672781
321.59453302961276,29.41197570135801,3.3346440962392156,4.155670208426456,37.51982050223018,41.67549071065664
322.5968109339408,29.41197886718014,3.3346439642042847,4.155670576048358,37.51982491070772,41.67549548675608
323.5990888382688,29.411981881606675,3.334643838484592,4.155670926083324,37.519829108314404,41.67550003439773
324.60136674259684,29.411984749200855,3.3346437188893674,4.155671259064036,37.51983310142552,41.675504360489555
325.60364464692486,29.411987473786798,3.3346436052586674,4.155671575437369,37.519836895387236,41.6755084708246
326.6059225512529,29.4119900616222,3.334643497331781,4.155671875928256,37.51984049890063,41.675512374828884
327.6082004555809,29.411992518365928,3.3346433948730043,4.155672161191911,37.51984391983154,41.675516081023446
328.61047835990894,29.41199484907804,3.334643297671638,4.155672431813829,37.51984716521056,41.67551959702438
329.6127562642369,29.411997060253476,3.3346432054566746,4.155672688548983,37.51985024408781,41.675522932636795
330.61503416856493,29.41199916947697,3.334643117491781,4.155672933457428,37.51985318108576,41.67552611454319
331.61731207289296,29.412001173450403,3.3346430339165343,4.155673166143715,37.519855971518425,41.67552913766214
332.619589977221,29.4120030768729,3.3346429545349157,4.155673387153738,37.51985862193114,41.67553200908488
333.621867881549,29.41200488402048,3.3346428791685403,4.1556735969843315,37.51986113828061,41.67553473526494
334.62414578587703,29.412006598746036,3.3346428076566594,4.155673796083279,37.51986352593493,41.67553732201821
335.62642369020506,29.412008224479337,3.3346427398561573,4.155673984849308,37.519865789673595,41.6755397745229
336.6287015945331,29.412009770115805,3.3346426753961533,4.155674164314608,37.519867941877756,41.67554210619237
337.63097949886105,29.412011242208333,3.334642614003386,4.155674335239851,37.5198699916704,41.67554432691025
338.6332574031891,29.412012640493145,3.334642555688668,4.155674497595636,37.51987193869356,41.675546436289196
339.6355353075171,29.4120139682773,3.334642500314007,4.155674651766409,37.519873787555596,41.67554843932201
340.6378132118451,29.412015228575967,3.3346424477535757,4.1556747981027735,37.519875542458756,41.67555034056153
341.64009111617315,29.412016424112434,3.3346423978937128,4.155674936921487,37.519877207199215,41.6755521441207
342.6423690205012,29.412017557318098,3.3346423506329232,4.155675068505465,37.519878785167066,41.67555385367253
343.6446469248292,29.412018637596876,3.33464230557993,4.155675193940858,37.51988028941348,41.67555548335434
344.64692482915723,29.41201966428095,3.334642262762124,4.1556753131530355,37.51988171903042,41.675557032183455
345.6492027334852,29.412020639408244,3.3346422220944665,4.155675426378939,37.519883076857965,41.67555850323691
346.6514806378132,29.412021565299316,3.334642183480202,4.155675533887872,37.51988436612628,41.67555990001415
347.65375854214125,29.412022444068462,3.334642146831183,4.155675635925157,37.51988558977809,41.67556122570325
348.6560364464693,29.412023277623675,3.33464211206787,4.155675732712134,37.51988675046867,41.675562483180805
349.6583143507973,29.41202406994726,3.334642079024102,4.155675824711679,37.51988785374681,41.67556367845849
350.6605922551253,29.412024827548912,3.3346420474281735,4.1556759126809455,37.51988890868677,41.675564821367715
351.66287015945335,29.412025547964415,3.3346420173830973,4.1556759963323575,37.519889911846256,41.67556590817861
352.6651480637814,29.412026232851797,3.3346419888197483,4.155676075858297,37.51989086553298,41.675566941391274
353.6674259681094,29.412026883699827,3.334641961676062,4.155676151431476,37.51989177181881,41.67556792325029
354.66970387243737,29.412027501828003,3.334641935897036,4.155676223204936,37.51989263253983,41.675568855744764
355.6719817767654,29.41202808838657,3.3346419114347308,4.155676291312048,37.51989344929627,41.67556974060832
356.6742596810934,29.4120286443565,3.3346418882482673,4.155676355866515,37.51989422345256,41.67557057931907
357.67653758542144,29.412029170549506,3.334641866303829,4.155676416962365,37.51989495613733,41.67557137309969
358.67881548974947,29.412029669096896,3.334641845512477,4.1556764748474,37.51989565032079,41.67557212516819
359.6810933940775,29.412030150076593,3.334641825453359,4.155676530695188,37.51989632006156,41.67557285075675
360.6833712984055,29.41203060749042,3.3346418063770624,4.155676583806602,37.5198969569874,41.675573540794005
361.68564920273354,29.412031042262637,3.3346417882450385,4.155676634288974,37.51989756238539,41.67557419667436
362.6879271070615,29.412031455199596,3.3346417710236564,4.155676682235947,37.51989813737845,41.6755748196144
363.69020501138954,29.412031846989706,3.334641754684203,4.155676727727474,37.5198986829253,41.675575410652776
364.69248291571756,29.412032218203457,3.334641739202882,4.155676770829819,37.51989919982051,41.67557597065033
