Strength WMMd IH,Strength MMd GF IH,MM number
0.14,0.12,27.255302369598734
0.14,0.14,26.797230701102272
0.14,0.16,26.44913189486308
0.14,0.18,26.104139583443853
0.14,0.2,25.853667964571486
0.14,0.22,25.59654256173705
0.14,0.24,25.42170385597163
0.14,0.26,25.232401197686006
0.14,0.28,25.11561320121146
0.14,0.3,24.978107778248756
0.14,0.32,24.905255094453153
0.14,0.34,24.806697087857685
0.14,0.36,24.766432263895766
0.14,0.38,24.696519310885424
0.14,0.4,24.679736973317375
0.16,0.0,30.808418175705512
0.16,0.02,29.870792267814398
0.16,0.04,29.112581317324057
0.16,0.06,28.400330375340616
0.16,0.08,27.836313923323402
0.16,0.1,27.299427759477723
0.16,0.12,26.88686877552437
0.16,0.14,26.486650239958053
0.16,0.16,26.192199434449147
0.16,0.18,25.898349740816236
0.16,0.2,25.69569159045047
0.16,0.22,25.484243424638937
0.16,0.24,25.352417870888726
0.16,0.26,25.20425582416596
0.16,0.28,25.126450463214304
0.16,0.3,25.026241236363397
0.16,0.32,24.988912789173547
0.16,0.34,24.924322275496152
0.16,0.36,24.916548525633303
0.16,0.38,24.877659874388225
0.16,0.4,24.890653182496095
0.18,0.0,30.03986147706991
0.18,0.02,29.248450207586853
0.18,0.04,28.566316795582374
0.18,0.06,27.9258558223263
0.18,0.08,27.374403571233422
0.18,0.1,26.95279925829314
0.18,0.12,26.597689836938198
0.18,0.14,26.25214813362819
0.18,0.16,25.960504909641983
0.18,0.18,25.76344889324416
0.18,0.2,25.606506563533202
0.18,0.22,25.438792077104736
0.18,0.24,25.348369908196236
0.18,0.26,25.23986168123848
0.18,0.28,25.199832576087942
0.18,0.3,25.13581089430676
0.18,0.32,25.089665946738336
0.18,0.34,25.101716337828293
0.18,0.36,25.125838379416397
0.18,0.38,25.117437569562377
0.18,0.4,25.117756185982326
0.2,0.0,29.4305712704787
0.2,0.02,28.716043635205345
0.2,0.04,28.105194554506056
0.2,0.06,27.53209117536564
0.2,0.08,27.043331129735517
0.2,0.1,26.67959901189857
0.2,0.12,26.378963970667094
0.2,0.14,26.085346812604993
0.2,0.16,25.842720392226827
0.2,0.18,25.69178076782483
0.2,0.2,25.578764340859472
0.2,0.22,25.453137886677126
0.2,0.24,25.402769729968902
0.2,0.26,25.332683210557192
0.2,0.28,25.3294473244736
0.2,0.3,25.300725209969606
0.2,0.32,25.288453421395197
0.2,0.34,25.333176049579997
0.2,0.36,25.38877010188861
0.2,0.38,25.410493651837832
0.2,0.4,25.43977949824874
0.22,0.0,28.90601768687839
0.22,0.02,28.263629473872022
0.22,0.04,27.719847507048726
0.22,0.06,27.210209732636077
0.22,0.08,26.78069623834637
0.22,0.1,26.47190671018744
0.22,0.12,26.22315213997068
0.22,0.14,25.979070228302152
0.22,0.16,25.783362679770395
0.22,0.18,25.676787778438765
0.22,0.2,25.606171684559293
0.22,0.22,25.521243751079435
0.22,0.24,25.50980479080785
0.22,0.26,25.47712750015328
0.22,0.28,25.50989525185012
0.22,0.3,25.515776083135698
0.22,0.32,25.536820927599873
0.22,0.34,25.61383190052519
0.22,0.36,25.70062465636363
0.22,0.38,25.752260836672534
0.22,0.4,25.810399581638343
0.24,0.0,28.457093188331093
0.24,0.02,27.882650970266386
0.24,0.04,27.348407089067656
0.24,0.06,26.952613414730347
0.24,0.08,26.579318495926827
0.24,0.1,26.322903283378995
0.24,0.12,26.074966823038885
0.24,0.14,25.92713979072543
0.24,0.16,25.776537899030142
0.24,0.18,25.712824470308483
0.24,0.2,25.63720553793447
0.24,0.22,25.637914078614813
0.24,0.24,25.619253718756724
0.24,0.26,25.668384445446012
0.24,0.28,25.69202532440914
0.24,0.3,25.77648906381829
0.24,0.32,25.83045126222697
0.24,0.34,25.93950639138587
0.24,0.36,26.013987467924622
0.24,0.38,26.138831100125472
0.24,0.4,26.225837719339403
0.26,0.0,28.075923111948267
0.26,0.02,27.565708587058992
0.26,0.04,27.092271780199727
0.26,0.06,26.752729955573166
0.26,0.08,26.432986269841734
0.26,0.1,26.226689340503476
0.26,0.12,26.026691567582738
0.26,0.14,25.924209971646473
0.26,0.16,25.817147060077108
0.26,0.18,25.795007286330417
0.26,0.2,25.75941726649713
0.26,0.22,25.798656400301667
0.26,0.24,25.817159014516534
0.26,0.26,25.902297853132417
0.26,0.28,25.96069213429972
0.26,0.3,26.07900231941048
0.26,0.32,26.165621197080025
0.26,0.34,26.306601983358394
0.26,0.36,26.41184827385287
0.26,0.38,26.566845071866304
0.26,0.4,26.68285079047611
0.28,0.0,27.755667706037798
0.28,0.02,27.30637432421151
0.28,0.04,26.890712745769445
0.28,0.06,26.60484853875204
0.28,0.08,26.33630149928449
0.28,0.1,26.178137872920676
0.28,0.12,26.024273387054432
0.28,0.14,25.965635026542284
0.28,0.16,25.90075888038897
0.28,0.18,25.919092703450744
0.28,0.2,25.92255919756958
0.28,0.22,25.999568650142542
0.28,0.24,26.054584301411396
0.28,0.26,26.17526087844646
0.28,0.28,26.268034065854447
0.28,0.3,26.4199696810161
0.28,0.32,26.539108320911517
0.28,0.34,26.71200604358377
0.28,0.36,26.848082804151538
0.28,0.38,27.03340603631628
0.28,0.4,27.178647618022396
0.3,0.0,27.490360651093464
0.3,0.02,27.0990402427023
0.3,0.04,26.738457156890547
0.3,0.06,26.50398560709904
0.3,0.08,26.284553071731406
0.3,0.1,26.172774099581464
0.3,0.12,26.063461862271566
0.3,0.14,26.047360144900146
0.3,0.16,26.023505974046962
0.3,0.18,26.081377713102903
0.3,0.2,26.123087583098986
0.3,0.22,26.237247534016742
0.3,0.24,26.328263738452936
0.3,0.26,26.484130152635032
0.3,0.28,26.611030932138867
0.3,0.3,26.79647953251093
0.3,0.32,26.948110705930965
0.3,0.34,27.153017048534455
0.3,0.36,27.320091593058088
0.3,0.38,27.53600794452047
0.3,0.4,27.710818639792052
0.32,0.0,27.274776541196605
0.32,0.02,26.938794077466046
0.32,0.04,26.630885596478954
0.32,0.06,26.445774721676877
0.32,0.08,26.273612831699722
0.32,0.1,26.206676754147296
0.32,0.12,26.140532196104033
0.32,0.14,26.165832065738773
0.32,0.16,26.18199956197744
0.32,0.18,26.278618054133197
0.32,0.2,26.357898261334945
0.32,0.22,26.508712737732505
0.32,0.24,26.635339652403285
0.32,0.26,26.826157444460446
0.32,0.28,26.98704167883799
0.32,0.3,27.20598915947226
0.32,0.32,27.39018496970389
0.32,0.34,27.627282141523946
0.32,0.36,27.825614626059927
0.32,0.38,28.07247644875445
0.32,0.4,28.27727845827278
0.34,0.0,27.104321425590378
0.34,0.02,26.82131658529275
0.34,0.04,26.563935702813325
0.34,0.06,26.426375584838148
0.34,0.08,26.299849681822593
0.34,0.1,26.27639653613543
0.34,0.12,26.252207811372003
0.34,0.14,26.317925224639524
0.34,0.16,26.373258989151594
0.34,0.18,26.507960670850764
0.34,0.2,26.624261788292525
0.34,0.22,26.811345616234647
0.34,0.24,26.97330136192213
0.34,0.26,27.1989288768627
0.34,0.28,27.393750179720502
0.34,0.3,27.646270769031126
0.34,0.32,27.86319303856555
0.34,0.34,28.132745769545373
0.34,0.36,28.36268140204864
0.34,0.38,28.64092018831184
0.34,0.4,28.876218342566943
0.36,0.0,26.9749420009461
0.36,0.02,26.742796290422426
0.36,0.04,26.53402214126085
0.36,0.06,26.442398490941322
0.36,0.08,26.360058237337967
0.36,0.1,26.378888383061355
0.36,0.12,26.39559606505922
0.36,0.14,26.500880388486227
0.36,0.16,26.59465319006606
0.36,0.18,26.766887269523032
0.36,0.2,26.919770622066522
0.36,0.22,27.14283624222535
0.36,0.24,27.339935563791542
0.36,0.26,27.600318573202735
0.36,0.28,27.829118125310963
0.36,0.3,28.115366084629322
0.36,0.32,28.36525831771364
0.36,0.34,28.66760699770534
0.36,0.36,28.929569433522172
0.36,0.38,29.239690277484016
0.36,0.4,29.506066690771938
0.38,0.0,26.88304981238477
0.38,0.02,26.64864150651864
0.38,0.04,26.537969820241617
0.38,0.06,26.44144323953994
0.38,0.08,26.45139927440262
0.38,0.1,26.51145496556159
0.38,0.12,26.568134549848637
0.38,0.14,26.712253435094873
0.38,0.16,26.84385148680801
0.38,0.18,27.00635980025001
0.38,0.2,27.24229304858376
0.38,0.22,27.45472305563598
0.38,0.24,27.733284977757133
0.38,0.26,27.982333971886703
0.38,0.28,28.29134611563115
0.38,0.3,28.611548569015113
0.38,0.32,28.894729034043866
0.38,0.34,29.230283850308854
0.38,0.36,29.52476953769718
0.38,0.38,29.822067363377393
0.38,0.4,30.165455976093092
0.4,0.0,26.82545769253722
0.4,0.02,26.63861126195851
0.4,0.04,26.572957872755126
0.4,0.06,26.51979649981079
0.4,0.08,26.57134978405424
0.4,0.1,26.671699218953375
0.4,0.12,26.76754604378656
0.4,0.14,26.949872053495312
0.4,0.16,27.118783617408553
0.4,0.18,27.317869450253365
0.4,0.2,27.589935683773263
0.4,0.22,27.83782173223794
0.4,0.24,28.151613204773298
0.4,0.26,28.435288674521523
0.4,0.28,28.778840956232695
0.4,0.3,29.133291704241998
0.4,0.32,29.45014747144712
0.4,0.34,29.81938335511643
0.4,0.36,30.146956665477035
0.4,0.38,30.47703298281793
0.4,0.4,30.853194967255455
