Generations no drug,Generations drug,MM number
21,12,45.78034425692179
21,13,45.843855315836606
21,14,45.918590436790495
21,15,45.99864942992473
21,16,46.079728423607506
21,17,46.15870658554511
21,18,46.23335095876215
21,19,46.30210184514772
21,20,46.363913468482
21,21,46.41813403732276
