Generations no drug,Generations drug,MM fraction
6,18,0.30361432323612775
6,19,0.30679839405767134
6,20,0.3098426858807669
6,21,0.3127515870724528
7,2,0.3110606893040775
7,3,0.2892458932766378
7,4,0.2764177744292612
7,5,0.2693974152199687
7,6,0.26619259165553844
7,7,0.26549972867253613
7,8,0.26645095272135866
7,9,0.26846377960851087
7,10,0.2711457887882036
7,11,0.27423224736591095
7,12,0.2775446537761385
7,13,0.2809629525680003
7,14,0.2844068163921129
7,15,0.28782298982563154
7,16,0.29117670484779684
7,17,0.29444583901995863
7,18,0.2976169256941299
7,19,0.30068242423199865
7,20,0.3036388394782654
7,21,0.30648542472724494
8,2,0.31831779917916847
8,3,0.2962309328768095
8,4,0.28231913523555374
8,5,0.27393342459911557
8,6,0.26933974049529236
8,7,0.2673551208144645
8,8,0.26715985237157636
8,9,0.26818208771216745
8,10,0.2700218146818274
8,11,0.27239901400674055
8,12,0.27511772675966306
8,13,0.278040968518699
8,14,0.2810731686088127
8,15,0.2841478690315097
8,16,0.2872191064767779
8,17,0.29025537126527434
8,18,0.2932353666036559
8,19,0.2961450304733648
8,20,0.2989754328508239
8,21,0.301721285398217
9,2,0.3246153814072186
9,3,0.3026179970568271
9,4,0.28804618292363104
9,5,0.27868039771371655
9,6,0.2730139647002704
9,7,0.2699823333324223
9,8,0.2688226951434003
9,9,0.26898552192579045
9,10,0.2700743749569099
9,11,0.27180336713219405
9,12,0.2739665559492015
9,13,0.27641577178753285
9,14,0.2790445473425769
9,15,0.281776489637178
9,16,0.28455689682029023
9,17,0.2873467248268912
9,18,0.29011824811353476
9,19,0.2928519503489427
9,20,0.29553428081325517
9,21,0.29815603875825675
10,2,0.3301100718834023
10,3,0.3084214283569748
10,4,0.2934840207639305
10,5,0.28342598128698865
10,6,0.2769368213976096
10,7,0.2730621828946859
10,8,0.27109819685139336
10,9,0.27052363804295954
10,10,0.2709524951506491
10,11,0.2720993683455531
10,12,0.27375370502064006
10,13,0.2757604831822361
10,14,0.2780057455188548
10,15,0.28040581462620273
10,16,0.28289930184247525
10,17,0.28544121688094654
10,18,0.2879986449317139
10,19,0.2905475804829733
10,20,0.2930706105942666
10,21,0.2955552174543668
11,2,0.3349340980557606
11,3,0.31368514462717545
11,4,0.2985881170938519
11,5,0.2880535969293434
11,6,0.28093881780448354
11,7,0.2763891863182407
11,8,0.27375823518210246
11,9,0.2725555568445075
11,10,0.2724095642943944
11,11,0.2730395310013884
11,12,0.2742340935311727
11,13,0.2758345965325704
11,14,0.27772222325722323
11,15,0.27980812034468094
11,16,0.2820258887176959
11,17,0.2843259237919504
11,18,0.28667117721143265
11,19,0.2890339985380335
11,20,0.29139378837445373
11,21,0.29373525561311675
12,2,0.33919608791904077
12,3,0.3184620275924569
12,4,0.3033500783862212
12,5,0.29250155891733587
12,6,0.28491661989723127
12,7,0.2798296646374555
12,8,0.2766483006446979
12,9,0.27491337535624705
12,10,0.27426984835834667
12,11,0.2744443349410822
12,12,0.2752273018070153
12,13,0.2764588225192475
12,14,0.27801722771222886
12,15,0.27981014661210774
12,16,0.2817675225003718
12,17,0.28383623279454784
12,18,0.2859759839223217
12,19,0.2881562016799407
12,20,0.29035368801324163
12,21,0.2925508586505894
13,2,0.3429845074175181
13,3,0.3228049174544899
13,4,0.3077797811061923
13,5,0.2967401342662339
13,6,0.28880790425592334
13,7,0.28329625932230545
13,8,0.27966277227184677
13,9,0.2774787729015037
13,10,0.2764066715092276
13,11,0.2761820411095477
13,12,0.27659897438752645
13,13,0.2774979859161132
13,14,0.2787560708716888
13,15,0.2802786346432362
13,16,0.28199304370498607
13,17,0.28384355239215
13,18,0.2857873596239316
13,19,0.28779157624842155
13,20,0.2898309085640478
13,21,0.29188589681858446
14,2,0.34637136214866343
14,3,0.32676289296064104
14,4,0.3118958474502292
14,5,0.30075831193536356
14,6,0.2925761669370138
14,7,0.2867320175059194
14,8,0.28272907259356694
14,9,0.2801676989296816
14,10,0.2787278820880519
14,11,0.2781550424770818
14,12,0.2782480825202136
14,13,0.27884918017126387
14,14,0.27983513116915393
14,15,0.2811101190198696
14,16,0.2825997923251005
14,17,0.2842465070458254
14,18,0.2860055630224895
14,19,0.28784226522561845
14,20,0.28972965128864225
14,21,0.29164674441473415
15,2,0.3494154619374225
15,3,0.330379998023043
15,4,0.3157205181405428
15,5,0.3045560043056077
15,6,0.2962013310168314
15,7,0.2901002260103815
15,8,0.28579728984898684
15,9,0.28292014131807425
15,10,0.28116597703585716
15,11,0.2802904580747386
15,12,0.2800980388866304
15,13,0.28043341599133875
15,14,0.28117402797560237
15,15,0.2822236071024184
15,16,0.28350676212125764
15,17,0.28496453544119754
15,18,0.2865508265028551
15,19,0.2882295581724376
15,20,0.2899724589116615
15,21,0.2917573403262146
16,2,0.3521650960071551
16,3,0.3336950741100126
16,4,0.31927689776821216
16,5,0.3081393745683861
16,6,0.2996738265967047
16,7,0.293377788268535
16,8,0.2888332503830086
16,9,0.28569316257515537
16,10,0.2836712729013348
16,11,0.2825335403472182
16,12,0.28209039740293607
16,13,0.2821896406731893
16,14,0.2827099669908263
16,15,0.283555245529764
16,16,0.28464957847311656
16,17,0.2859331643143877
16,18,0.2873589092888518
16,19,0.28888970541397235
16,20,0.2904962735243144
16,21,0.2921554722580908
17,2,0.3546601617933486
17,3,0.336742078650875
17,4,0.32258751203872627
17,5,0.31151800437457083
17,6,0.3029907966296344
17,7,0.2965508379717335
17,8,0.2918138178023153
17,9,0.28845608401667244
17,10,0.28620710927802234
17,11,0.28484298530873015
17,12,0.2841803223534802
17,13,0.28407039352250446
17,14,0.28439359785450297
17,15,0.28505438526954746
17,16,0.2859767683719112
17,17,0.28710047742980405
17,18,0.28837775749168537
17,19,0.28977075936935287
17,20,0.291249448139639
17,21,0.29278994886240783
18,2,0.356933837817239
18,3,0.3395505839281053
18,4,0.3256735875846704
18,5,0.3147031722016416
18,6,0.30615364005191825
18,7,0.2996117886176372
18,8,0.2947236533013956
18,9,0.2911871053482048
18,10,0.2887464320492005
18,11,0.2871875479472887
18,12,0.28633328180552137
18,13,0.28603860980308604
18,14,0.2861859411681674
18,15,0.2866806406703823
18,16,0.2874469546476886
18,17,0.288424444542206
18,18,0.2895649637571497
18,19,0.2908301607438372
18,20,0.2921894552731123
18,21,0.2936184225624722
19,2,0.3590138963218164
19,3,0.34214631516652755
19,4,0.3285547388924491
19,5,0.3177068040561861
19,6,0.3091663985706113
19,7,0.30255733116542816
19,8,0.2975529604275482
19,9,0.29387090601783594
19,10,0.29126933144549627
19,11,0.2895435750361676
19,12,0.28852261341073476
19,13,0.2880652405719013
19,14,0.288056084515742
19,15,0.28840166916440835
19,16,0.28902672421309356
19,17,0.28987088012384515
19,18,0.29088581698541294
19,19,0.29203287729048016
19,20,0.2932811101570782
19,21,0.29460569607065157
20,2,0.36092373242875303
20,3,0.344551665442346
20,4,0.331248880612745
20,5,0.32054084291826884
20,6,0.31203469588072513
20,7,0.3053870545194571
20,8,0.30029589153929087
20,9,0.29649691894063523
20,10,0.29376124496711653
20,11,0.29189318141749726
20,12,0.2907277062447027
20,13,0.2901274648544666
20,14,0.28997943489009553
20,15,0.2901914755465205
20,16,0.2906889905875673
20,17,0.2914118669459492
20,18,0.29231178785810014
20,19,0.29334995123584423
20,20,0.29449518070124403
20,21,0.2957223918311155
21,2,0.36268317432188363
21,3,0.3467861584893411
21,4,0.3337722596564685
21,5,0.323216879230066
21,6,0.3147650357528101
21,7,0.30810249204061213
21,8,0.30294941544639853
21,9,0.2990580796076611
21,10,0.29621163514752924
21,11,0.2942228924018998
21,12,0.29293263370018746
21,13,0.2922073305839021
21,14,0.29193638270769806
21,15,0.29202910746692895
21,16,0.29241172606904287
21,17,0.29302452926332545
21,18,0.2938193456586399
21,19,0.2947573599900826
21,20,0.2958072914130389
21,21,0.29694389956171846
