Generations no drug,Generations drug,MM fraction
9,5,0.2833211307953291
9,6,0.27809615307412305
9,7,0.2744349600106341
9,8,0.2718323756825904
9,9,0.26996431790153985
9,10,0.26861584321050436
9,11,0.2676406530412599
9,12,0.26693704187179845
9,13,0.2664330300232493
9,14,0.2660768848197833
9,15,0.26583092459501617
9,16,0.26566738154511477
9,17,0.26556558761986504
9,18,0.26551002688508396
9,19,0.2654889688759748
9,20,0.2654934932976732
9,21,0.26551678765678033
10,2,0.32544628438461237
10,3,0.3074022057343577
10,4,0.29561815676466435
10,5,0.2875850586308041
10,6,0.28195480119255323
10,7,0.27793119723656856
10,8,0.2750147517901249
10,9,0.2728786654589486
10,10,0.27130245888865356
10,11,0.2701338016240321
10,12,0.2692653772858721
10,13,0.2686203219421136
10,14,0.26814278712271195
10,15,0.2677916804397716
10,16,0.267536431498802
10,17,0.2673540782108426
10,18,0.26722722935451065
10,19,0.26714262072352263
10,20,0.2670900762495061
10,21,0.26706175333352805
11,2,0.3299786879166119
11,3,0.3120300120014744
11,4,0.3000243789018515
11,5,0.29167529400935205
11,6,0.28571974190871957
11,7,0.28139385990129634
11,8,0.27820855607156886
11,9,0.2758381502740742
11,10,0.27405953255792703
11,11,0.2727164799906758
11,12,0.27169763037306544
11,13,0.27092238070347824
11,14,0.2703316088872546
11,15,0.26988143606622966
11,16,0.2695389563210158
11,17,0.26927926632831406
11,18,0.2690833681466482
11,19,0.26893667048537523
11,20,0.26882790163877385
11,21,0.2687483141943086
12,2,0.3340466532232848
12,3,0.3162862689240834
12,4,0.3041591403376524
12,5,0.2955794894171667
12,6,0.28936674234123905
12,7,0.28479156002024497
12,8,0.2813782850586788
12,9,0.2788050925573843
12,10,0.27684844036965967
12,11,0.27534990281917726
12,12,0.274195346728674
12,13,0.27330138743768706
12,14,0.27260634969791364
12,15,0.27206411328529484
12,16,0.27163985193710966
12,17,0.2713070398796707
12,18,0.27104531945549265
12,19,0.27083896491904547
12,20,0.2706757607187382
12,21,0.27054617478297993
13,2,0.33771431454149264
13,3,0.32020648240583904
13,4,0.30803530531328877
13,5,0.29929478369466406
13,6,0.29288251718488395
13,7,0.2881042805518117
13,8,0.28449968064687803
13,9,0.28175265524434273
13,10,0.27964087329863624
13,11,0.27800502597378796
13,12,0.2767292382769057
13,13,0.2757281369854552
13,14,0.274938103427886
13,15,0.27431124586389977
13,16,0.27381118164607865
13,17,0.27341004627641813
13,18,0.2730863451868048
13,19,0.2728233943455851
13,20,0.27260817464487924
13,21,0.27243048197043657
14,2,0.3410355124153176
14,3,0.3238239029293602
14,4,0.31166857294250794
14,5,0.3028239991585264
14,6,0.2962609127412493
14,7,0.291319759655266
14,8,0.28755639227846685
14,9,0.2846617992778405
14,10,0.28241607031290034
14,11,0.28066003519020716
14,12,0.27927690122532584
14,13,0.2781799587773343
14,14,0.27730415756633475
14,15,0.2766002359864847
14,16,0.27603057099442835
14,17,0.2755662090709595
14,18,0.275184717318582
14,19,0.2748686122633786
14,20,0.274604199177556
14,21,0.27438070530389663
15,2,0.3440554544956106
15,3,0.3271688407114876
15,4,0.31507560509068605
15,5,0.30617328088373974
15,6,0.29950042271000105
15,7,0.294431061041561
15,8,0.29053768167883726
15,9,0.287519151598085
15,10,0.2851588553282039
15,11,0.28329854381677
15,12,0.2818211621702912
15,13,0.28063919703686613
15,14,0.2796865939629905
15,15,0.27891306278857236
15,16,0.27828001237295485
15,17,0.27775761827909495
15,18,0.277322684689059
15,19,0.27695707075040327
15,20,0.27664652106789644
15,21,0.27637978882611125
16,2,0.34681219607693964
16,3,0.3302685241267545
16,4,0.31827297687091377
16,5,0.30935061619836585
16,6,0.3026025479727026
16,7,0.2974349176584343
16,8,0.2934368210857531
16,9,0.29031549093567954
16,10,0.2878582217669872
16,11,0.2859082777106474
16,12,0.28434885902385143
16,13,0.2830920816132333
16,14,0.28207124218941626
16,15,0.28123531020767734
16,16,0.2805449603010707
16,17,0.27996968668581146
16,18,0.27948568467695134
16,19,0.27907428200171897
16,20,0.27872076528044404
16,21,0.2784134986024095
17,2,0.34933789274549254
17,3,0.33314721752483867
17,4,0.3212766051825482
17,5,0.31236490291422
17,6,0.30557070254821644
17,7,0.30033058671446045
17,8,0.2962499592764008
17,9,0.2930446561691745
17,10,0.2905062977889959
17,11,0.28848010230836446
17,12,0.28684993049764695
17,13,0.28552787753709635
17,14,0.2844468849343343
17,15,0.28355542490247726
17,16,0.2828136377454866
17,17,0.28219050001932294
17,18,0.28166173302761294
17,19,0.2812082433832387
17,20,0.28081495267308276
17,21,0.2804699115364013
18,2,0.35165983414224994
18,3,0.33582645583013315
18,4,0.32410146058267597
18,5,0.31522536384856964
18,6,0.3084094771718818
18,7,0.30311905105194564
18,8,0.29897531106451686
18,9,0.2957027510819084
18,10,0.29309758127780494
18,11,0.2910072953837073
18,12,0.28931672856325885
18,13,0.2879382369827517
18,14,0.2868046491105845
18,15,0.285864143583584
18,16,0.2850764964853092
18,17,0.2844103088502418
18,18,0.2838409450899831
18,19,0.28334898855714324
18,20,0.2829190764370498
18,21,0.2825390138557398
19,2,0.35380128974875813
19,3,0.33832531886181266
19,4,0.3267614429457819
19,5,0.31794118219336154
19,6,0.31112414226449986
19,7,0.3058024577103297
19,8,0.3016125710895225
19,9,0.29828755870588136
19,10,0.29562836817309324
19,11,0.29348499632010416
19,12,0.29174349326249205
19,13,0.290316700415471
19,14,0.2891375320967657
19,15,0.2881540447786971
19,16,0.28732579503022965
19,17,0.28662112975032933
19,18,0.2860151585982858
19,19,0.28548822724817985
19,20,0.28502476006612554
19,21,0.28461237701439224
20,2,0.3557821957668695
20,3,0.34066070714745045
20,4,0.3292693538614409
20,5,0.3205212799214015
20,6,0.3137203123370202
20,7,0.30838371960037125
20,8,0.3041624876024328
20,9,0.30079810681708524
20,10,0.29809632237751005
20,11,0.29590978733439804
20,12,0.2941259475981517
20,13,0.292658308526205
20,14,0.29144003328271184
20,15,0.2904191986460589
20,16,0.2895552640354255
20,17,0.2888164270190725
20,18,0.28817763113928657
20,19,0.28761905902921014
20,20,0.28712498547391635
20,21,0.28668289837959005
21,2,0.3576197125129605
21,3,0.3428476020664217
21,4,0.33163692324206634
21,5,0.3229741885956331
21,6,0.31620371977252365
21,7,0.31086623350509124
21,8,0.3066265508970562
21,9,0.30323434308158365
21,10,0.3005001477609407
21,11,0.2982793698242723
21,12,0.2964609844272484
21,13,0.2949593007467781
21,14,0.29370786264281656
21,15,0.29265488647727966
21,16,0.2917598389538569
21,17,0.2909908578224995
21,18,0.2903227967552993
21,19,0.28973574088281684
21,20,0.2892138707637834
21,21,0.2887445893615682
