Generation,xOC,xOB,xMM,h_value
81.63265306122449,0.2962406872177261,3.742538595405977e-09,0.7037593090397378,0.7
85.71428571428572,0.2962407008370379,1.270250519646474e-09,0.7037592978927117,0.7
89.79591836734694,0.2962407054809317,4.277408640614107e-10,0.703759294091325,0.7
93.87755102040816,0.2962407070424545,1.4446266384066296e-10,0.7037592928130844,0.7
97.9591836734694,0.296240708036112,-3.578873224767026e-11,0.7037592919996815,0.7
102.04081632653062,0.29624070845992645,-1.1264407121817795e-10,0.7037592916527222,0.7
106.12244897959184,0.2962407082903175,-8.181675602304693e-11,0.7037592917915005,0.7
110.20408163265306,0.296240708364876,-9.532560931461956e-11,0.7037592917304507,0.7
114.28571428571429,0.2962407082721583,-7.849556122370178e-11,0.7037592918063379,0.7
118.36734693877551,0.29624070717165923,-4.5822571099332444e-11,0.7037592924643339,0.7
