Generations no drug,Generations drug,MM number
17,7,0.2997137086641206
17,8,0.29700763131062263
17,9,0.29572622122091646
17,10,0.29554893965540563
17,11,0.2962158042826177
17,12,0.2975201143560665
17,13,0.2993002309958961
17,14,0.30143129694011733
17,15,0.30381763735205203
17,16,0.30638623636189366
17,17,0.30908141986965454
17,18,0.3118606731409817
17,19,0.31469142803906813
17,20,0.31754864159947477
17,21,0.32041298570900345
18,2,0.3531823703806231
18,3,0.3363865970519112
18,4,0.32351951171737037
18,5,0.3139026618814542
18,6,0.306968285803787
18,7,0.3022273746799487
18,8,0.2992565774596245
18,9,0.2976932160160962
18,10,0.297232557208658
18,11,0.29762422333168176
18,12,0.29866682881392054
18,13,0.3002012548519624
18,14,0.302103453311463
18,15,0.3042775732566985
18,16,0.30664990161954464
18,17,0.3091638244899855
18,18,0.31177580166209895
18,19,0.3144522417620404
18,20,0.3171671222166525
18,21,0.3199001971122595
19,2,0.35527600644173724
19,3,0.33892474941664746
19,4,0.3262499191039144
19,5,0.3166495666804226
19,6,0.30961337082596413
19,7,0.3046955494997062
19,8,0.3015045482840622
19,9,0.29970015343409895
19,10,0.29899269305678866
19,11,0.29914128038532084
19,12,0.2999500700663838
19,13,0.30126284426007793
19,14,0.30295678940577364
19,15,0.3049362936734264
19,16,0.30712732706060125
19,17,0.30947267214806917
19,18,0.31192805740059787
19,19,0.31445912273669563
19,20,0.3170390862410838
19,21,0.3196469760492243
20,2,0.35720224385628396
20,3,0.34128553878550105
20,4,0.32881820436619064
20,5,0.3192639869177498
20,6,0.3121626879172125
20,7,0.30710689783853923
20,8,0.303733822542224
20,9,0.3017239954879817
20,10,0.3008019962430281
20,11,0.3007361908777107
20,12,0.30133636522427737
20,13,0.3024494552340201
20,14,0.3039541976334082
20,15,0.30575554448489256
20,16,0.30777945394781153
20,17,0.30996838010223016
20,18,0.3122775645415052
20,19,0.31467209159931886
20,20,0.3171246070640512
20,21,0.31961357591859785
21,2,0.35898002951722036
21,3,0.3434858737547269
21,4,0.3312361465812837
21,5,0.321751297357301
21,6,0.3146150249439489
21,7,0.30945405440185414
21,8,0.30593161060114527
21,9,0.30374734885125493
21,10,0.3026392649983171
21,11,0.30238466011066645
21,12,0.3027989428918792
21,13,0.3037323592885827
21,14,0.30506542668133374
21,15,0.30670391162454236
21,16,0.30857400414160985
21,17,0.3106180555952115
21,18,0.31279102208852066
21,19,0.3150576119823188
21,20,0.31739005636180934
21,21,0.3197663967432843
