Generations no drug,Generations drug,MM number
17,3,0.34130078545359854
17,4,0.3305997885611757
17,5,0.32261295677699375
17,6,0.31664564662806594
17,7,0.3121959557821086
17,8,0.3088949476472725
17,9,0.3064680562109027
17,10,0.3047090578214926
17,11,0.3034619273001972
17,12,0.302607885084628
17,13,0.30205600027527496
17,14,0.3017362991773763
17,15,0.30159467288744685
17,16,0.3015890936869838
17,17,0.301686787582583
17,18,0.3018621112016816
17,19,0.3020949484708322
17,20,0.30236949230616306
17,21,0.3026733142965132
18,2,0.35767370878397825
18,3,0.34359780845074955
18,4,0.3330206137387685
18,5,0.32504350882675814
18,6,0.31902340673077767
18,7,0.31448903145087514
18,8,0.3110895250756005
18,9,0.30856078120306657
18,10,0.3067024015502738
18,11,0.30536138713442307
18,12,0.30442031886255383
18,13,0.30378865743508543
18,14,0.3033962770868338
18,15,0.30318863147427516
18,16,0.3031231224210035
18,17,0.3031663622823633
18,18,0.3032921014867581
18,19,0.3034796522944044
18,20,0.3037126840828012
18,21,0.30397829778605523
19,2,0.35948948902872246
19,3,0.34573841216424683
19,4,0.33530075255430924
19,5,0.32735509766496895
19,6,0.3213049473925082
19,7,0.31670735289349367
19,8,0.3132285988061534
19,9,0.3106147853753572
19,10,0.3086714156010017
19,11,0.3072487336963391
19,12,0.30623094466615586
19,13,0.305528164155938
19,14,0.30507035749346134
19,15,0.3048027555048446
19,16,0.30468237491485645
19,17,0.3046753725871707
19,18,0.30475502650645564
19,19,0.30490018961895093
19,20,0.30509410261439834
19,21,0.30532347515750924
20,2,0.361166853906746
20,3,0.3477372773180969
20,4,0.3374506974117919
20,5,0.3295540404043406
20,6,0.323492926333274
20,7,0.31885055770692405
20,8,0.3153093938393508
20,9,0.3126254058394753
20,10,0.31060998008354723
20,11,0.30911673601649464
20,12,0.3080316941566461
20,13,0.30726582974142747
20,14,0.3067493958314065
20,15,0.3064275785698583
20,16,0.3062571666792506
20,17,0.30620399700985723
20,18,0.306240991098248
20,19,0.3063466421937745
20,20,0.30650384523147656
20,21,0.30669898993514805
21,2,0.36272082417073054
21,3,0.3496074460821039
21,4,0.3394801962423914
21,5,0.3316466671680946
21,6,0.32559059521374883
21,7,0.32091929761992877
21,8,0.31733044186842974
21,9,0.3145894816254705
21,10,0.31251360044121884
21,11,0.31095985959145084
21,12,0.30981622869633907
21,13,0.3089947009313285
21,14,0.3084259747895071
21,15,0.3080553389067008
21,16,0.3078394862301014
21,17,0.3077440499835838
21,18,0.30774169601599194
21,19,0.3078106445040244
21,20,0.3079335189159764
21,21,0.30809645226167287
